Method,Iteration,Number of Swaps,Nestedness
CM,Null iteration 634,3180,12.229497628654796
CM,Null iteration 635,3180,12.05648357221241
CM,Null iteration 636,3180,11.175367748779099
CM,Null iteration 637,3180,11.07380556826955
CM,Null iteration 638,3180,10.579319976652016
CM,Null iteration 639,3180,10.945003868312138
CM,Null iteration 640,3180,12.429316892044273
CM,Null iteration 641,3180,10.828134361259512
CM,Null iteration 642,3180,11.38343985830646
CM,Null iteration 643,3180,12.347248546047965
CM,Null iteration 644,3180,12.052519429259668
CM,Null iteration 645,3180,11.408573660150182
CM,Null iteration 646,3180,10.000078275539105
CM,Null iteration 647,3180,10.439428658225651
CM,Null iteration 648,3180,12.452844990323769
CM,Null iteration 649,3180,11.607349611339425
CM,Null iteration 650,3180,11.590462127007118
CM,Null iteration 651,3180,10.800894713258284
CM,Null iteration 652,3180,11.003274662115311
CM,Null iteration 653,3180,11.688920840794477
CM,Null iteration 654,3180,11.776564487066548
CM,Null iteration 655,3180,11.615811826489733
CM,Null iteration 656,3180,11.65624869915435
CM,Null iteration 657,3180,10.658163016276042
CM,Null iteration 658,3180,11.69966313297019
CM,Null iteration 659,3180,10.785045789363034
CM,Null iteration 660,3180,11.02355633290632
CM,Null iteration 661,3180,11.142234166512605
CM,Null iteration 662,3180,11.33763658122135
CM,Null iteration 663,3180,11.823354943625379
CM,Null iteration 664,3180,10.626113637622247
CM,Null iteration 665,3180,10.69895335416194
CM,Null iteration 666,3180,11.003959307730833
CM,Null iteration 667,3180,10.132445701279075
CM,Null iteration 668,3180,11.293088410363453
CM,Null iteration 669,3180,10.314227104719464
CM,Null iteration 670,3180,12.175807718974102
CM,Null iteration 671,3180,11.19925684914164
CM,Null iteration 672,3180,9.61199273346375
CM,Null iteration 673,3180,12.197851056158115
CM,Null iteration 674,3180,12.643084973748325
CM,Null iteration 675,3180,10.549134491912808
CM,Null iteration 676,3180,11.441963898203287
CM,Null iteration 677,3180,11.363571584181576
CM,Null iteration 678,3180,10.989637169093875
CM,Null iteration 679,3180,11.038017166491578
CM,Null iteration 680,3180,9.910152102324066
CM,Null iteration 681,3180,11.20564834281788
CM,Null iteration 682,3180,12.403570919742396
CM,Null iteration 683,3180,11.008054907606205
CM,Null iteration 684,3180,11.325633841459696
CM,Null iteration 685,3180,10.785986368577928
CM,Null iteration 686,3180,11.443507254057824
CM,Null iteration 687,3180,10.057748547434455
CM,Null iteration 688,3180,10.540493074042672
CM,Null iteration 689,3180,11.311379770820713
CM,Null iteration 690,3180,10.670895488212976
CM,Null iteration 691,3180,11.545610432228187
CM,Null iteration 692,3180,11.978682745017938
CM,Null iteration 693,3180,11.239141777590723
CM,Null iteration 694,3180,11.303833668689357
CM,Null iteration 695,3180,11.508746230593188
CM,Null iteration 696,3180,11.4006559869645
CM,Null iteration 697,3180,10.530950909655736
CM,Null iteration 698,3180,12.125566976209711
CM,Null iteration 699,3180,11.586140645405743
CM,Null iteration 700,3180,11.24227214696533
CM,Null iteration 701,3180,11.979731338002015
CM,Null iteration 702,3180,10.023297775741385
CM,Null iteration 703,3180,11.39838758271938
CM,Null iteration 704,3180,10.677350014768157
CM,Null iteration 705,3180,10.544455424651883
CM,Null iteration 706,3180,12.808906198094896
CM,Null iteration 707,3180,11.853420184526176
CM,Null iteration 708,3180,12.302890954546303
CM,Null iteration 709,3180,11.595850371365772
CM,Null iteration 710,3180,10.7194802724696
CM,Null iteration 711,3180,11.554353652922655
CM,Null iteration 712,3180,9.578569546038622
CM,Null iteration 713,3180,10.361490741317324
CM,Null iteration 714,3180,11.019429790033719
CM,Null iteration 715,3180,10.42537395837784
CM,Null iteration 716,3180,12.87052655755057
CM,Null iteration 717,3180,11.417282518731707
CM,Null iteration 718,3180,11.192876407016596
CM,Null iteration 719,3180,10.137781074532226
CM,Null iteration 720,3180,9.918298133402427
CM,Null iteration 721,3180,10.484348463404976
CM,Null iteration 722,3180,11.552868226176496
CM,Null iteration 723,3180,10.951701633316961
CM,Null iteration 724,3180,10.063453222875973
CM,Null iteration 725,3180,11.466763205533518
CM,Null iteration 726,3180,9.910595753452895
CM,Null iteration 727,3180,11.862875880957375
CM,Null iteration 728,3180,10.434605893877055
CM,Null iteration 729,3180,10.473961668401397
CM,Null iteration 730,3180,11.317355113019676
CM,Null iteration 731,3180,10.263886648291209
CM,Null iteration 732,3180,10.443636436730058
CM,Null iteration 733,3180,10.442657196604566
CM,Null iteration 734,3180,11.812363773478253
CM,Null iteration 735,3180,12.157949810181195
CM,Null iteration 736,3180,11.250588388758413
CM,Null iteration 737,3180,11.025274161928298
CM,Null iteration 738,3180,11.24050197720462
CM,Null iteration 739,3180,11.184388397734262
CM,Null iteration 740,3180,10.198844216392118
CM,Null iteration 741,3180,11.519680195838333
CM,Null iteration 742,3180,10.906132279610329
CM,Null iteration 743,3180,10.89456075764589
CM,Null iteration 744,3180,11.490924061655324
CM,Null iteration 745,3180,12.413643524933846
CM,Null iteration 746,3180,10.592208268730218
CM,Null iteration 747,3180,10.867585427481135
CM,Null iteration 748,3180,11.516832748193409
CM,Null iteration 749,3180,11.266962839488912
CM,Null iteration 750,3180,12.663942321321656
CM,Null iteration 751,3180,10.593853139341862
CM,Null iteration 752,3180,11.187261586339927
CM,Null iteration 753,3180,11.114805344492463
CM,Null iteration 754,3180,10.810295773162618
CM,Null iteration 755,3180,10.681511647998429
CM,Null iteration 756,3180,11.835628358221129
CM,Null iteration 757,3180,11.542860129872015
CM,Null iteration 758,3180,10.040594438708677
CM,Null iteration 759,3180,11.098613928179777
CM,Null iteration 760,3180,10.951422178489848
CM,Null iteration 761,3180,12.830101422952502
CM,Null iteration 762,3180,12.246069741291667
CM,Null iteration 763,3180,10.639929057252608
CM,Null iteration 764,3180,10.557451471373373
CM,Null iteration 765,3180,11.20324040432578
CM,Null iteration 766,3180,10.437838955853751
CM,Null iteration 767,3180,11.082027555541988
CM,Null iteration 768,3180,10.569839281638943
CM,Null iteration 769,3180,12.893996779892973
CM,Null iteration 770,3180,10.626797816138103
CM,Null iteration 771,3180,11.578028196370422
CM,Null iteration 772,3180,10.872967890976621
CM,Null iteration 773,3180,11.694203124199486
CM,Null iteration 774,3180,10.517947536738465
CM,Null iteration 775,3180,11.259589325973028
CM,Null iteration 776,3180,11.411594862140582
CM,Null iteration 777,3180,10.041622570169745
CM,Null iteration 778,3180,11.745152167071886
CM,Null iteration 779,3180,10.962394030633178
CM,Null iteration 780,3180,11.125507044091812
CM,Null iteration 781,3180,11.812148293133014
CM,Null iteration 782,3180,10.531607726496159
CM,Null iteration 783,3180,11.375156951545502
CM,Null iteration 784,3180,13.278296124470028
CM,Null iteration 785,3180,9.83631251721841
CM,Null iteration 786,3180,9.839269340894372
CM,Null iteration 787,3180,11.362091224861054
CM,Null iteration 788,3180,11.765972295416873
CM,Null iteration 789,3180,11.394741982220761
CM,Null iteration 790,3180,11.680153589370178
CM,Null iteration 791,3180,11.893037216509203
CM,Null iteration 792,3180,12.043434364972079
CM,Null iteration 793,3180,11.923003552757372
CM,Null iteration 794,3180,11.681028946933628
CM,Null iteration 795,3180,11.214090710943731
CM,Null iteration 796,3180,11.292049053030135
CM,Null iteration 797,3180,12.130305458682852
CM,Null iteration 798,3180,12.255494690584431
CM,Null iteration 799,3180,11.268271064505601
CM,Null iteration 800,3180,11.296699440102302
CM,Null iteration 801,3180,11.823261711474178
CM,Null iteration 802,3180,10.586681481533532
CM,Null iteration 803,3180,10.136408899936672
CM,Null iteration 804,3180,10.312371201978284
CM,Null iteration 805,3180,10.739186947609213
CM,Null iteration 806,3180,11.979962087256531
CM,Null iteration 807,3180,12.577499628675957
CM,Null iteration 808,3180,11.278897719226364
CM,Null iteration 809,3180,9.870331569688833
CM,Null iteration 810,3180,12.016139276144127
CM,Null iteration 811,3180,11.39759041656325
CM,Null iteration 812,3180,12.63401661332173
CM,Null iteration 813,3180,10.573204289848723
CM,Null iteration 814,3180,11.793134047481608
CM,Null iteration 815,3180,12.761662223431566
CM,Null iteration 816,3180,10.614635022723792
CM,Null iteration 817,3180,11.36213442821495
CM,Null iteration 818,3180,10.29710919689091
CM,Null iteration 819,3180,11.165234220060803
CM,Null iteration 820,3180,10.635581626716721
CM,Null iteration 821,3180,12.14438353034036
CM,Null iteration 822,3180,11.270080589768924
CM,Null iteration 823,3180,12.093305353255634
CM,Null iteration 824,3180,10.179963818352128
CM,Null iteration 825,3180,10.24617450218954
CM,Null iteration 826,3180,10.674021294279601
CM,Null iteration 827,3180,10.0835874712239
CM,Null iteration 828,3180,10.84718678995298
CM,Null iteration 829,3180,11.13956570149876
CM,Null iteration 830,3180,10.760749015987919
CM,Null iteration 831,3180,11.466167880950806
CM,Null iteration 832,3180,10.263080276771763
CM,Null iteration 833,3180,10.137946122247602
CM,Null iteration 834,3180,10.61279151562319
CM,Null iteration 835,3180,10.579147806676305
CM,Null iteration 836,3180,12.087341200583985
CM,Null iteration 837,3180,11.429820943063728
CM,Null iteration 838,3180,11.604345750592415
CM,Null iteration 839,3180,11.918461581940845
CM,Null iteration 840,3180,10.89061374392444
CM,Null iteration 841,3180,11.368166847435583
CM,Null iteration 842,3180,10.738470364222245
CM,Null iteration 843,3180,12.454628778664674
CM,Null iteration 844,3180,11.88646762728742
CM,Null iteration 845,3180,10.370814338732117
CM,Null iteration 846,3180,11.539078091849131
CM,Null iteration 847,3180,11.964692709532631
CM,Null iteration 848,3180,11.281084169690768
CM,Null iteration 849,3180,11.743019779692105
CM,Null iteration 850,3180,10.735984041829301
CM,Null iteration 851,3180,11.084263392036858
CM,Null iteration 852,3180,9.604909785554947
CM,Null iteration 853,3180,10.72610534693969
CM,Null iteration 854,3180,11.324249570732714
CM,Null iteration 855,3180,11.317018547518183
CM,Null iteration 856,3180,10.813966364166461
CM,Null iteration 857,3180,11.247959141944104
CM,Null iteration 858,3180,11.221173285980464
CM,Null iteration 859,3180,10.353100934692009
CM,Null iteration 860,3180,12.31766393791618
CM,Null iteration 861,3180,10.814229694632314
CM,Null iteration 862,3180,10.564491748987262
CM,Null iteration 863,3180,11.25509792105111
CM,Null iteration 864,3180,11.553541971004982
CM,Null iteration 865,3180,11.53004454650101
CM,Null iteration 866,3180,11.420528619115812
CM,Null iteration 867,3180,9.490262297192931
CM,Null iteration 868,3180,11.563316205851981
CM,Null iteration 869,3180,11.083413951101313
CM,Null iteration 870,3180,11.54209994400996
CM,Null iteration 871,3180,11.484024253833859
CM,Null iteration 872,3180,12.55428372325656
CM,Null iteration 873,3180,11.903145373773556
CM,Null iteration 874,3180,10.971942233663068
CM,Null iteration 875,3180,11.93211738742299
CM,Null iteration 876,3180,11.568470215208027
CM,Null iteration 877,3180,12.271072608502877
CM,Null iteration 878,3180,11.76623683401515
CM,Null iteration 879,3180,11.533626412125077
CM,Null iteration 880,3180,11.002083368163891
CM,Null iteration 881,3180,9.655802723969108
CM,Null iteration 882,3180,12.182755857476934
CM,Null iteration 883,3180,10.678724563899195
CM,Null iteration 884,3180,11.222049712354103
CM,Null iteration 885,3180,12.140345570833079
CM,Null iteration 886,3180,11.367587915089732
CM,Null iteration 887,3180,10.20910256975622
CM,Null iteration 888,3180,10.17926531320298
CM,Null iteration 889,3180,11.097747454932756
CM,Null iteration 890,3180,10.795175499171375
CM,Null iteration 891,3180,11.252407950607077
CM,Null iteration 892,3180,10.943340907347698
CM,Null iteration 893,3180,11.57641828217865
CM,Null iteration 894,3180,10.884488053515462
CM,Null iteration 895,3180,11.236700345898743
CM,Null iteration 896,3180,12.870818937038923
CM,Null iteration 897,3180,11.891172109750814
CM,Null iteration 898,3180,12.042300340535848
CM,Null iteration 899,3180,11.199080203355003
CM,Null iteration 900,3180,11.94463355788847
CM,Null iteration 901,3180,11.812822813320025
CM,Null iteration 902,3180,10.12568919748158
CM,Null iteration 903,3180,12.090582743044543
CM,Null iteration 904,3180,11.521702799316188
CM,Null iteration 905,3180,10.80898247398975
CM,Null iteration 906,3180,11.263177111109442
CM,Null iteration 907,3180,10.573564927136356
CM,Null iteration 908,3180,11.743111497471187
CM,Null iteration 909,3180,10.523532663606638
CM,Null iteration 910,3180,10.302463754210056
CM,Null iteration 911,3180,11.268243940418326
CM,Null iteration 912,3180,12.128663144331348
CM,Null iteration 913,3180,10.40545655061784
CM,Null iteration 914,3180,11.961337264751041
CM,Null iteration 915,3180,11.938274761861955
CM,Null iteration 916,3180,12.03550827322353
CM,Null iteration 917,3180,11.453703106928913
CM,Null iteration 918,3180,11.814493032501764
CM,Null iteration 919,3180,10.316726195625055
CM,Null iteration 920,3180,10.904061135458175
CM,Null iteration 921,3180,12.610434987708818
CM,Null iteration 922,3180,11.809619199487013
CM,Null iteration 923,3180,11.096551891125017
CM,Null iteration 924,3180,11.817219617098345
CM,Null iteration 925,3180,9.889450700080095
CM,Null iteration 926,3180,11.653272716988457
CM,Null iteration 927,3180,10.807747673810006
CM,Null iteration 928,3180,11.883554305128403
CM,Null iteration 929,3180,11.918483865421774
CM,Null iteration 930,3180,11.475659437713768
CM,Null iteration 931,3180,10.35856332809401
CM,Null iteration 932,3180,11.252164784847299
CM,Null iteration 933,3180,11.45798122498947
CM,Null iteration 934,3180,11.631084498141252
CM,Null iteration 935,3180,11.017315264168284
CM,Null iteration 936,3180,11.988066312241669
CM,Null iteration 937,3180,9.7884724829971
CM,Null iteration 938,3180,12.543150393277728
CM,Null iteration 939,3180,10.424753589445562
CM,Null iteration 940,3180,11.278149620072977
CM,Null iteration 941,3180,10.236288334378317
CM,Null iteration 942,3180,11.82129928510598
CM,Null iteration 943,3180,11.465289386954437
CM,Null iteration 944,3180,11.908775787771663
CM,Null iteration 945,3180,10.869474527951365
CM,Null iteration 946,3180,10.973374343741796
CM,Null iteration 947,3180,10.056719471005184
CM,Null iteration 948,3180,10.888217774356509
CM,Null iteration 949,3180,11.747835268997044
CM,Null iteration 950,3180,11.409200081859552
CM,Null iteration 951,3180,11.619447944999727
CM,Null iteration 952,3180,10.178529362679253
CM,Null iteration 953,3180,11.037771842919794
CM,Null iteration 954,3180,10.611663229647707
CM,Null iteration 955,3180,11.414447298463791
CM,Null iteration 956,3180,10.342007952970844
CM,Null iteration 957,3180,11.194899805371548
CM,Null iteration 958,3180,10.816640187365387
CM,Null iteration 959,3180,10.608860756835533
CM,Null iteration 960,3180,11.171142790564328
CM,Null iteration 961,3180,12.301460796324973
CM,Null iteration 962,3180,10.834336604188653
CM,Null iteration 963,3180,10.853852697952867
CM,Null iteration 964,3180,11.559472332986765
CM,Null iteration 965,3180,10.033490350838155
CM,Null iteration 966,3180,10.618763326979431
CM,Null iteration 967,3180,11.790042401611647
CM,Null iteration 968,3180,11.80724271214812
CM,Null iteration 969,3180,11.231558396329195
CM,Null iteration 970,3180,10.260487136627084
CM,Null iteration 971,3180,12.330879769164998
CM,Null iteration 972,3180,10.56227148696831
CM,Null iteration 973,3180,10.201782216759176
CM,Null iteration 974,3180,10.2954072492576
CM,Null iteration 975,3180,10.944191237387939
CM,Null iteration 976,3180,11.175011275005211
CM,Null iteration 977,3180,11.191758589054247
CM,Null iteration 978,3180,10.979695118932325
CM,Null iteration 979,3180,11.538644216833642
CM,Null iteration 980,3180,11.861779501792842
CM,Null iteration 981,3180,11.694322011833533
CM,Null iteration 982,3180,12.16933104893328
CM,Null iteration 983,3180,11.107795635657629
CM,Null iteration 984,3180,10.847681818679877
CM,Null iteration 985,3180,10.47462051180824
CM,Null iteration 986,3180,12.062155663077322
CM,Null iteration 987,3180,10.07879379089663
CM,Null iteration 988,3180,10.845224006866015
CM,Null iteration 989,3180,10.735544077691785
CM,Null iteration 990,3180,10.234444370273863
CM,Null iteration 991,3180,10.254671119836047
CM,Null iteration 992,3180,11.410074646565064
CM,Null iteration 993,3180,11.01071551269223
CM,Null iteration 994,3180,10.76810115060782
CM,Null iteration 995,3180,12.197567466758588
CM,Null iteration 996,3180,11.760060910200371
CM,Null iteration 997,3180,11.190595584920105
CM,Null iteration 998,3180,11.136784689022138
CM,Null iteration 999,3180,10.873322259436739
CM,Null iteration 1000,3180,10.182089502111332
